floor_area_pressure,long_item_share,cubic_item_share
0.8066666666666666,0.0,0.4444444444444444
0.882,0.0,0.6
1.024,0.0,0.5
0.6593333333333333,0.0,0.5
0.5726666666666667,0.0,0.2857142857142857
0.9653333333333334,0.0,0.3076923076923077
0.7613333333333333,0.0,0.2
0.728,0.0,0.4
0.37533333333333335,0.0,1.0
1.206,0.0,0.5333333333333333
1.428,0.0,0.4444444444444444
0.8973333333333333,0.0,0.36363636363636365
0.558,0.0,0.25
1.104,0.0,0.46153846153846156
0.4553333333333333,0.0,0.4
0.9966666666666667,0.0,0.2857142857142857
1.0213333333333334,0.0,0.23076923076923078
1.2253333333333334,0.0,0.3125
0.8606666666666667,0.0,0.25
0.7086666666666667,0.0,0.3333333333333333
0.8166666666666667,0.0,0.3
0.7253333333333334,0.0,0.2
0.43333333333333335,0.0,0.5
0.6873333333333334,0.0,0.4444444444444444
0.882,0.0,0.3333333333333333
0.5426666666666666,0.0,0.375
1.1193333333333333,0.0,0.38461538461538464
0.756,0.0,0.2
0.8266666666666667,0.0,0.25
0.7886666666666666,0.0,0.3
1.168,0.0,0.26666666666666666
0.6586666666666666,0.0,0.625
1.0106666666666666,0.0,0.5
0.6706666666666666,0.0,0.2222222222222222
0.7013333333333334,0.0,0.2222222222222222
0.772,0.0,0.6666666666666666
1.058,0.0,0.35714285714285715
1.0293333333333334,0.0,0.46153846153846156
1.1086666666666667,0.0,0.42857142857142855
0.572,0.0,0.5714285714285714
1.0053333333333334,0.0,0.38461538461538464
0.32,0.0,0.5
0.3526666666666667,0.0,0.6
0.802,0.0,0.36363636363636365
0.14866666666666667,0.0,0.5
1.1126666666666667,0.0,0.3333333333333333
0.354,0.0,0.6
1.196,0.0,0.26666666666666666
1.1873333333333334,0.0,0.3333333333333333
1.0413333333333334,0.0,0.35714285714285715
0.6766666666666666,0.0,0.2222222222222222
0.8926666666666667,0.0,0.3333333333333333
0.8366666666666667,0.0,0.45454545454545453
0.7873333333333333,0.0,0.36363636363636365
0.908,0.0,0.4166666666666667
0.9446666666666667,0.0,0.5454545454545454
