spare_cap_sq,spare_cap_x_conc,spare_cap_x_wl_total,vol_top3_share,n_high_asr_items,spare_cap_log1p,h_to_H_max_sq,l_std_x_h_max,max_fp_ratio,spare_cap_x_wl_max,wl_total_over_wl_max,max_dim_l_to_vL,spare_cap_x_sku_counts,n_items_near_vL,n_tall_items,n_wide_items,n_multi_dim_stress,spare_cap_x_n_near_vL,q90_l_to_L,spare_cap_x_n_wide,height_tail_share
187635204,4505.295267432,14148892.504565999,0.5342150661299597,2,9.52507811645139,0.0802777775888889,0.034278979876338454,0.16,2739600.0,5.164583334974177,0.5999999999900001,150678,3,3,3,4,41094,0.5333333333333333,41094,0.0
135396496,2948.514320048,12392340.0,0.4515945330296128,0,9.361944956108077,0.09,0.0379605057,0.15,2205991.6662788,5.6175824185404934,0.5833333333236111,116360,3,2,4,5,34908,0.5533333333333333,46544,0.0
625000000,5982.561525,18145833.3325,0.624,0,10.12667110305036,0.09,0.0230940108,0.13,4375000.0,4.147619047404871,0.5833333333236111,150000,1,1,3,4,25000,0.5416666666666667,75000,0.0
173686041,3012.654598857,12119188.7495607,0.44027528990289433,0,9.486455808056498,0.09,0.0335596485,0.15,2284359.9995607,5.305288462335795,0.5499999999908334,131790,3,3,2,4,39537,0.535,26358,0.0
409941009,4853.66996124,15792660.0,0.5596897345776269,0,9.91581130222496,0.09,0.033354160199999996,0.15,3509479.9993251,4.500000000839424,0.5499999999908334,161976,2,1,2,3,40494,0.5383333333333333,40494,0.0
174953529,3474.810820257,17492707.5,0.38139300664085857,1,9.490091074101683,0.0711111112888889,0.022018792827523493,0.128,2050185.0,8.532258064461082,0.5499999999908334,171951,2,1,1,6,26454,0.5133333333333334,13227,0.0
96766569,2305.004679234,10550182.5,0.4146403890453033,0,9.194007717355285,0.09,0.0377464353,0.15,1705079.9996721,6.187500001154207,0.5499999999908334,108207,3,1,5,5,29511,0.5333333333333333,49185,0.0
246835521,3726.5556724169996,14552313.75,0.49779780805080404,0,9.662180030594246,0.09,0.0327259476,0.15,2723239.9994763,5.343750000996815,0.5499999999908334,141399,2,1,3,4,31422,0.5366666666666666,47133,0.0
555592041,5925.858628014001,20447842.5,0.5883149003686593,0,10.067814845957804,0.0802777775888889,0.026559153518753938,0.11266666666666666,4468668.7492143,4.575824176604581,0.5833333333236111,164997,1,1,4,4,23571,0.5333333333333333,94284,0.0
277322409,3074.7424420439997,14293824.9994449,0.5143401418139486,0,9.720405706795765,0.0625,0.02123952975,0.15,2886519.9994449,4.951923077654494,0.5499999999908334,133224,2,0,3,5,33306,0.5383333333333333,49959,0.0
191600964,3514.120641288,15543412.504614,0.4679376083188908,1,9.535534968687735,0.0625,0.025887041,0.15,2399279.9995386,6.478365387746926,0.5499999999908334,138420,4,0,3,5,55368,0.55,41526,0.0
237992329,3349.618429551,14912766.6671809,0.4930172792750144,0,9.643939319328119,0.0625,0.02142673425,0.15,2674013.3328191,5.576923078155696,0.5499999999908334,138843,2,0,3,4,30854,0.5366666666666666,46281,0.0
88040689,1793.926283787,10974200.413539,0.4093550832467642,0,9.146761390333312,0.0625,0.02197299475,0.15,1626386.6663539,6.747596153181764,0.5499999999908334,93830,3,0,5,6,28149,0.535,46915,0.0
339112225,6120.075757029999,20509706.25,0.4302050028211397,1,9.820975130961664,0.09,0.0417687456,0.13,3092185.4172805003,6.632754341075586,0.5333333333244444,202565,4,2,2,7,73660,0.5166666666666667,36830,0.0
209583529,3158.449362889,15562775.0,0.47767257477967434,0,9.580385534853086,0.0625,0.0229715485,0.15,2509346.6661841,6.201923078079974,0.5499999999908334,130293,3,0,3,6,43431,0.5366666666666666,43431,0.0
141276996,2351.646977988,12470395.003961999,0.44156550099655734,0,9.383200644980624,0.0625,0.02614064525,0.15,2060239.9996038,6.052884618436789,0.5499999999908334,118860,3,0,3,5,35658,0.535,35658,0.0
267682321,3323.085671341,14029557.5,0.5090959879884074,1,9.702716852073644,0.0711111112888889,0.025018511764606476,0.15,2835906.6661213,4.947115385538212,0.5499999999908334,130888,3,1,3,5,49083,0.5383333333333333,49083,0.0
71605444,1822.427362784,9918169.163846001,0.4177021183425475,0,9.043458999670106,0.0802777775888889,0.02967494949842163,0.15,1604254.1663845999,6.182417581713749,0.5833333333236111,84620,3,1,5,6,25386,0.5533333333333333,42310,0.0
462035025,6533.71452006,17733375.0,0.5631567751542225,0,9.975622150295328,0.09,0.040388735999999995,0.11266666666666666,4075093.7492835,4.351648352390523,0.5833333333236111,171960,2,3,3,4,42990,0.5833333333333334,64485,0.0
333792900,5340.93430563,15118425.0,0.6049382716049383,0,9.813070382411665,0.09,0.044070256499999995,0.12,3654000.0,4.137499999979313,0.5999999999900001,146160,4,3,1,3,73080,0.5883333333333334,18270,0.0
153289161,2733.698539899,12669889.995873,0.4469787547135105,0,9.423999084079178,0.0802777775888889,0.027225566551303256,0.15,2146039.9995873,5.903846153024372,0.5666666666572222,123810,3,1,3,4,37143,0.5516666666666667,37143,0.0
291487329,3263.8207565879998,15145173.7494309,0.5220754108926845,0,9.745312117570252,0.0625,0.0213922425,0.15,2959319.9994309,5.117788462300819,0.5499999999908334,136584,2,0,3,4,34146,0.5383333333333333,51219,0.0
143424576,3825.080376264,16551829.996008001,0.3912003391472868,1,9.390743422947507,0.0802777775888889,0.03819157520506874,0.13,2270449.9996007998,7.290109889594974,0.5833333333236111,143712,5,2,4,9,59880,0.5316666666666666,47904,0.0
233386729,4221.035436094,16448236.671759,0.4413080779194563,1,9.634169164101305,0.0802777775888889,0.030661734613927374,0.136,2896264.5828241,5.679120881847692,0.5833333333236111,152770,2,2,4,5,30554,0.5233333333333333,61108,0.0
925984900,7868.047380840001,18587658.332319003,0.7405628002745367,0,10.323217104657997,0.09,0.0165529455,0.084,5325250.0,3.490476190265769,0.5833333333236111,152150,1,1,2,3,30430,0.55,60860,0.0
793774276,8617.426873784,17432662.5,0.6412694639248782,0,10.246190338907978,0.09,0.0385951206,0.088,4930450.0,3.5357142856940817,0.5833333333236111,169044,1,2,2,3,28174,0.5416666666666667,56348,0.0
657871201,6349.373092387,17088646.25,0.7614593561056276,0,10.152298850598916,0.09,0.0196468827,0.12466666666666666,4488575.0,3.8071428571211023,0.5833333333236111,128245,2,2,2,4,51298,0.5833333333333334,51298,0.0
126877696,2804.436084736,12343466.662912,0.4556556793929334,0,9.329455852866344,0.0802777775888889,0.029959141331420622,0.12466666666666666,2135466.6662912,5.780219779447353,0.5833333333236111,112640,3,4,3,5,33792,0.5833333333333334,33792,0.0
776959876,7333.789020866,20371248.3324042,0.7304682938222585,0,10.23548550876242,0.09,0.020832666599999997,0.084,6271650.0,3.2481481479855643,0.5999999999900001,139370,2,1,3,4,55748,0.5933333333333334,83622,0.0
522442449,6783.717967211999,19066547.5007619,0.5977961432506887,0,10.037056444457543,0.09,0.0319597962,0.11266666666666666,4333306.2492381,4.400000000926242,0.5833333333236111,159999,2,2,3,4,45714,0.5833333333333334,68571,0.0
134444025,2739.462354075,14218368.75,0.37123185151923366,0,9.358415490041546,0.0711111112888889,0.026922555500319866,0.13866666666666666,1821381.2496135,7.806366049352187,0.5499999999908334,127545,2,2,5,6,23190,0.5333333333333333,57975,0.0
369908289,4476.691697544,19200944.9993589,0.5410020568944774,0,9.864434825272427,0.0802777775888889,0.025320095770211656,0.14,3485981.25,5.508045976797198,0.5166666666580556,153864,1,1,4,4,19233,0.49333333333333335,76932,0.0
601769961,7188.994145774999,17580550.000817697,0.6466852313254189,0,10.107733666745874,0.09,0.0420977697,0.11266666666666666,4650668.7491823,3.780219781040319,0.5833333333236111,147186,2,2,3,4,49062,0.5833333333333334,73593,0.0
360278361,5612.858621901,18324573.7506327,0.5339943887159384,0,9.851246440690437,0.09,0.033065985299999996,0.11266666666666666,3598481.2493673,5.092307693352007,0.5999999999900001,151848,3,2,3,5,56943,0.5883333333333334,56943,0.0
482856676,7371.429177157999,22532505.840657998,0.4777642664813689,1,9.997660722553377,0.0802777775888889,0.04264666036649412,0.13,3845450.0,5.859523811395088,0.5333333333244444,219740,3,1,4,6,65922,0.5183333333333334,87896,0.0
247212729,3950.456233374,16365022.494759,0.493903063838508,1,9.662943486541751,0.0802777775888889,0.024899355404039977,0.14,2849793.75,5.7425287337614215,0.4999999999916667,141507,0,1,4,5,0,0.4866666666666667,62892,0.0
261662976,3837.20342784,17935140.0,0.4912572855953372,1,9.691345759329694,0.0625,0.0213164155,0.14,2931900.0,6.117241379276595,0.5166666666580556,145584,1,0,5,6,16176,0.5033333333333333,80880,0.0
192515625,4033.4587398750004,15274062.495375,0.5308915662650603,1,9.53791600808964,0.0711111112888889,0.03350769204188461,0.16,2775000.0,5.504166664972479,0.5999999999900001,138750,4,2,3,5,55500,0.5399999999999999,41625,0.0
335659041,4793.586191313,17076698.749389302,0.5034671464447693,0,9.815857802575154,0.09,0.030714156,0.13,3473356.2493892997,4.9164835171461965,0.5833333333236111,146568,2,2,4,5,36642,0.5833333333333334,73284,0.0
335439225,4414.55188581,15728006.25,0.5272625070264193,0,9.815530273776986,0.09,0.0357454104,0.15,3205125.0,4.907142857114817,0.5499999999908334,146520,2,1,3,4,36630,0.5383333333333333,54945,0.0
424483609,5655.4097714399995,19152205.4159799,0.542566709021601,0,9.933240510685476,0.09,0.0291547596,0.11266666666666666,3905985.4159799,4.9032967039571345,0.5833333333236111,164824,2,2,4,5,41206,0.5833333333333334,82412,0.0
342620100,4988.84651892,16466187.499383,0.6104190260475651,0,9.826120428959685,0.09,0.031606638299999996,0.12,3702000.0,4.447916666477761,0.5999999999900001,129570,4,2,2,4,74040,0.59,37020,0.0
560126889,6797.061365577,19130824.999211103,0.6204940702198471,0,10.071879203796584,0.09,0.0322300404,0.11266666666666666,4486868.7492111,4.263736264287618,0.5833333333236111,165669,2,2,3,4,47334,0.5833333333333334,71001,0.0
117137329,3081.71201436,15472380.413059,0.3902624572080639,1,9.289521169850625,0.09,0.0276733866,0.128,1677565.0,9.223118277359852,0.5833333333236111,151522,3,2,1,6,32469,0.54,10823,0.0
274598041,4888.237348799,17896680.0,0.4408174751134405,0,9.715469803197292,0.09,0.043084219800000004,0.096,2782547.0838857,6.431761785285417,0.5833333333236111,165710,5,1,3,7,82855,0.5383333333333333,49713,0.0
330221584,4759.76642834,19065456.672724,0.48892947666616965,1,9.807692255081262,0.0802777775888889,0.02402146832173945,0.13,3445108.3327276,5.534065936768008,0.5833333333236111,163548,1,1,5,6,18172,0.5166666666666667,90860,0.0
271656324,5896.420880466,15081030.0,0.5905743740795287,2,9.710084825731355,0.09,0.041112650099999995,0.16,3296400.0,4.574999999977125,0.5999999999900001,164820,4,4,2,4,65928,0.5850000000000001,32964,0.0
296838441,4694.9671604370005,17587937.494257,0.45396276691512727,0,9.754407329521975,0.0802777775888889,0.028138332250229416,0.11266666666666666,3266331.2494257,5.384615383775487,0.5833333333236111,155061,2,3,4,5,34458,0.53,68916,0.0
88548100,2146.05154458,10770529.16353,0.3484405731947176,0,9.149634496858788,0.0802777775888889,0.024101653638311783,0.13866666666666666,1478154.1663529999,7.286472147918914,0.5333333333244444,103510,2,4,3,6,18820,0.5166666666666667,28230,0.0
53217025,1781.47349076,8997166.664235,0.3288953719665827,0,8.895081531754167,0.0802777775888889,0.03026768849772429,0.13866666666666666,1145922.9164235,7.851458885435739,0.5499999999908334,87540,3,4,4,6,21885,0.5316666666666666,29180,0.0
145564225,3447.48509638,14643893.75,0.3652041900713527,0,9.398146859000708,0.0802777775888889,0.037024216373108765,0.10666666666666667,2025914.5837355,7.228287839713125,0.5333333333244444,144780,5,2,3,7,60325,0.5166666666666667,36195,0.0
489515625,5835.082071375,16842656.25,0.590120218579235,0,10.004508666594857,0.09,0.029084675699999996,0.15,3549218.7507375004,4.745454544438895,0.5833333333236111,154875,2,2,2,3,44250,0.5533333333333333,44250,0.0
360278361,4408.264078245,16489743.75,0.5280372035819978,0,9.851246440690437,0.09,0.0253414188,0.13,3044868.7506327,5.41558441442534,0.5833333333236111,151848,2,2,2,3,37962,0.5483333333333333,37962,0.0
501536025,5707.535436915,18447881.25,0.5852245078522451,0,10.016637650468784,0.09,0.0259709415,0.12466666666666666,3919125.0,4.70714285711596,0.5833333333236111,156765,2,2,2,3,44790,0.5533333333333333,44790,0.0
556912801,5663.111405084,17119107.9174533,0.567870660249521,0,10.069001991013701,0.09,0.0258330591,0.12466666666666666,3785672.9174533,4.522077921317872,0.5833333333236111,165193,2,2,1,2,47198,0.5533333333333333,23599,0.0
300606244,3969.586836592,13776485.832755402,0.5845564312052636,0,9.760713578544673,0.09,0.0333809184,0.12,3467600.0,3.972916666480136,0.5999999999900001,121366,4,3,1,4,69352,0.59,17338,0.0
118570321,2827.136974931,15870717.5,0.35525197150479315,1,9.295600215927006,0.0711111112888889,0.021010021626262528,0.128,1687795.0,9.403225806390948,0.5499999999908334,152446,2,1,2,7,21778,0.5116666666666667,21778,0.0
310711129,4631.8630949749995,22232053.75,0.3341979322690242,1,9.777243825961877,0.0625,0.02038219625,0.096,2732185.0,8.137096774141051,0.5499999999908334,229151,2,0,2,5,35254,0.5133333333333334,35254,0.0
198077476,3497.674026648,16765652.5,0.3712733622194917,0,9.552155453007892,0.0711111112888889,0.027492566967699045,0.13866666666666666,2210790.8328641998,7.583554378218791,0.5499999999908334,154814,2,2,5,5,28148,0.5333333333333333,70370,0.0
419881081,5059.394122992,15718304.5826503,0.5559182341180791,0,9.927789845059094,0.09,0.0305611578,0.12466666666666666,3287097.9173497004,4.781818180586956,0.5833333333236111,163928,3,4,0,2,61473,0.5483333333333333,0,0.0
258212761,4245.7003698220005,19209150.422023,0.4157478137637828,0,9.684709458731557,0.0625,0.03194868625,0.096,2698252.9172023,7.119106700281354,0.5333333333244444,176759,4,0,4,7,64276,0.5166666666666667,64276,0.0
434388964,6767.6306428220005,22257519.173614,0.4108369898170378,1,9.94477343944167,0.0802777775888889,0.039424894036951104,0.13,3230510.0,6.889784948342647,0.5333333333244444,229262,3,1,4,6,62526,0.5166666666666667,83368,0.0
343879936,4610.121829456,15484240.0,0.5250982763834291,0,9.827955489923692,0.09,0.0309989919,0.12466666666666666,3113846.6672848,4.972704713623447,0.5833333333236111,148352,4,4,1,3,74176,0.5483333333333333,18544,0.0
744307524,6779.89060659,19733979.9990906,0.6148549497685969,0,10.214019076585554,0.09,0.0194543625,0.084,4774350.0,4.133333333119238,0.5833333333236111,163692,1,1,3,4,27282,0.5416666666666667,81846,0.0
244328161,3752.530215357,14061387.0828123,0.4639245462903061,0,9.657075374282565,0.09,0.0321753012,0.12466666666666666,2507472.9171877,5.607792206384203,0.5833333333236111,156310,4,5,0,2,62524,0.5683333333333334,0,0.0
455480964,5070.264547854,16566727.5,0.6834897286330205,0,9.968479096043568,0.09,0.026990224499999996,0.12,4268400.0,3.881249999980594,0.5999999999900001,128052,3,1,2,4,64026,0.5916666666666667,42684,0.0
428697025,5474.27607219,19402310.415976502,0.5022020991973657,0,9.938178792326058,0.0802777775888889,0.027394718251104254,0.14733333333333334,4658625.0,4.164814814648157,0.5999999999900001,186345,1,2,3,4,20705,0.48000000000000004,62115,0.0
463799296,5140.062137184,17049333.3340512,0.42550289805659736,0,9.977527665244592,0.09,0.022986845399999997,0.10666666666666667,3032986.6659488,5.621301776675187,0.5333333333244444,193824,2,3,1,3,43072,0.52,21536,0.0
85673536,2543.7080587359997,12962256.669752,0.4328838406445837,1,9.133135301067211,0.0802777775888889,0.02556707630325442,0.128,1484816.6669752002,8.729870130079632,0.5833333333236111,120328,3,2,1,7,27768,0.5433333333333334,9256,0.0
93431556,2269.595948346,11192422.503222,0.42950133016358183,0,9.176473302464606,0.0802777775888889,0.03295082597790099,0.13866666666666666,1550587.5003222001,7.218181818714862,0.5833333333236111,96660,3,3,4,6,28998,0.5533333333333333,38664,0.0
165045409,3063.469424967,14463580.829051001,0.3683015581749759,0,9.460943436186543,0.09,0.024334107,0.10666666666666667,2157225.4170949003,6.70471463684251,0.5333333333244444,141317,4,3,2,5,51388,0.5166666666666667,25694,0.0
85229824,2841.153511504,12663226.669744,0.41005927085663163,1,9.130539301772627,0.0802777775888889,0.041964649550629826,0.13,1550206.6669744002,8.168734491630016,0.5833333333236111,110784,6,2,4,9,55392,0.5316666666666666,36928,0.0
123099025,2697.351172495,12084304.170365,0.4991889101902374,1,9.314339961994667,0.0802777775888889,0.028862794049377107,0.14,2010968.75,6.009195404104777,0.5833333333236111,99855,2,2,4,6,22190,0.53,44380,0.0
275892100,3809.5001946099997,15682608.333887,0.40049313138429027,0,9.717820405491077,0.09,0.0218002293,0.13,2339241.666113,6.704142013610182,0.5333333333244444,166100,2,3,2,3,33220,0.5183333333333334,33220,0.0
391406656,5029.981418144,16560856.6660072,0.39593908629441626,0,9.892679353819524,0.09,0.028965496799999997,0.10666666666666667,2786246.6660072,5.9437869833764445,0.5333333333244444,197840,2,4,1,2,39568,0.5183333333333334,19784,0.0
388444681,3829.552495131,14174055.833990298,0.7237752560199281,0,9.888881400146765,0.09,0.023958297,0.12466666666666666,3941800.0,3.595833333482021,0.5999999999900001,98545,4,2,1,4,78836,0.5933333333333334,19709,0.0
190302025,3198.98813143,13875470.828735001,0.3756128825508733,0,9.532133974056732,0.09,0.022590497399999996,0.14733333333333334,1942795.8328735,7.142011833592369,0.5333333333244444,151745,2,5,2,4,27590,0.5166666666666667,27590,0.0
379626256,5394.28938676,18493563.3339828,0.44677849192663427,0,9.87740021777281,0.09,0.0292604313,0.10666666666666667,4383900.0,4.218518518647918,0.5999999999900001,175356,3,3,2,3,58452,0.5466666666666666,38968,0.0
270010624,4155.306709216,15774720.0,0.5217726127135256,0,9.707046787181289,0.0802777775888889,0.03397958919335735,0.14733333333333334,2635966.6672144,5.984415583134764,0.5999999999900001,147888,3,3,1,4,49296,0.5866666666666667,16432,0.0
194881600,3728.18113656,15198950.0,0.49954896907216495,0,9.544023006988647,0.0802777775888889,0.03678082680672844,0.14733333333333334,3141000.0,4.838888888867383,0.5999999999900001,125640,4,3,2,5,55840,0.6,27920,0.0
298771225,4944.3168638,21635058.339095,0.38527872992964096,1,9.757652204312583,0.09,0.026663584499999997,0.128,2679175.0,8.07526881930274,0.5499999999908334,224705,3,2,0,4,51855,0.53,0,0.0
326705625,5230.579523475,21938531.25,0.32623955431754875,1,9.802340370531171,0.09,0.026879084999999997,0.096,2801625.0,7.8306451612398025,0.5499999999908334,234975,3,1,1,4,54225,0.53,18075,0.0
210888484,4016.05786563,16609537.5,0.3767307566113262,0,9.583488878607804,0.09,0.0333216234,0.13866666666666666,2281164.1661826,7.281167110252039,0.5499999999908334,159742,3,3,4,4,43566,0.5333333333333333,58088,0.0
311275449,3889.926364053,14371693.749411901,0.5243630515041854,0,9.77815106122483,0.0802777775888889,0.02575668126969802,0.136,2830231.2505881,5.077922076627479,0.5833333333236111,141144,2,4,1,3,35286,0.5366666666666667,17643,0.0
